11 11 2020	9 55	104555	104630	104450	104610
11 11 2020	10 00	104610	104800	104585	104785
11 11 2020	10 05	104785	104920	104690	104785
11 11 2020	10 10	104785	104965	104780	104890
11 11 2020	10 15	104885	105020	104700	104855
11 11 2020	10 20	104855	104890	104680	104820
11 11 2020	10 25	104825	104910	104655	104800
11 11 2020	10 30	104795	104805	104450	104475
11 11 2020	10 35	104475	104530	104285	104310
11 11 2020	10 40	104305	104505	104245	104485
11 11 2020	10 45	104485	104545	104390	104410
11 11 2020	10 50	104405	104740	104365	104715
11 11 2020	10 55	104720	104810	104650	104770
11 11 2020	11 00	104770	104860	104670	104775
11 11 2020	11 05	104775	104940	104650	104935
11 11 2020	11 10	104935	105030	104920	105000
11 11 2020	11 15	105000	105250	104905	105080
11 11 2020	11 20	105080	105080	104875	105035
11 11 2020	11 25	105030	105060	104835	104845
11 11 2020	11 30	104840	105025	104745	104915
11 11 2020	11 35	104915	105130	104900	104945
11 11 2020	11 40	104945	105100	104885	105090
11 11 2020	11 45	105090	105330	105005	105315
11 11 2020	11 50	105320	105565	105305	105445
11 11 2020	11 55	105440	105460	105260	105325
11 11 2020	12 00	105330	105395	105200	105345
11 11 2020	12 05	105345	105450	105215	105280
11 11 2020	12 10	105280	105290	105020	105060
11 11 2020	12 15	105055	105130	104940	105045
11 11 2020	12 20	105045	105160	105010	105010
11 11 2020	12 25	105010	105105	104850	104875
11 11 2020	12 30	104875	105025	104850	104895
11 11 2020	12 35	104895	104960	104640	104665
11 11 2020	12 40	104660	104725	104535	104585
11 11 2020	12 45	104580	104745	104580	104705
11 11 2020	12 50	104700	104805	104675	104760
11 11 2020	12 55	104760	104845	104705	104810
11 11 2020	13 00	104815	104830	104690	104690
11 11 2020	13 05	104690	104920	104665	104885
11 11 2020	13 10	104885	105155	104870	105140
11 11 2020	13 15	105140	105155	104990	105075
11 11 2020	13 20	105075	105090	104770	104795
11 11 2020	13 25	104790	105100	104775	105050
11 11 2020	13 30	105045	105060	104895	104910
11 11 2020	13 35	104910	104910	104660	104745
11 11 2020	13 40	104750	104930	104735	104915
11 11 2020	13 45	104910	104995	104875	104960
11 11 2020	13 50	104960	105150	104915	105085
11 11 2020	13 55	105090	105230	105065	105190
11 11 2020	14 00	105190	105220	104995	105000
11 11 2020	14 05	105005	105270	104950	105225
11 11 2020	14 10	105230	105245	105045	105120
11 11 2020	14 15	105115	105135	105010	105085
11 11 2020	14 20	105080	105110	104970	105010
11 11 2020	14 25	105010	105125	104960	105120
11 11 2020	14 30	105115	105185	105060	105105
11 11 2020	14 35	105100	105120	104920	104985
11 11 2020	14 40	104980	105045	104880	104895
11 11 2020	14 45	104895	105010	104865	104920
11 11 2020	14 50	104920	105020	104910	105000
11 11 2020	14 55	105000	105035	104820	104875
11 11 2020	15 00	104875	104935	104780	104860
11 11 2020	15 05	104865	104980	104820	104970
11 11 2020	15 10	104970	105020	104850	104885
11 11 2020	15 15	104885	104990	104850	104955
11 11 2020	15 20	104960	105060	104920	104960
11 11 2020	15 25	104960	105000	104855	104970
11 11 2020	15 30	104975	105125	104955	104995
11 11 2020	15 35	104995	105030	104950	104985
11 11 2020	15 40	104980	105000	104835	104860
11 11 2020	15 45	104855	104940	104795	104890
11 11 2020	15 50	104895	104955	104820	104940
11 11 2020	15 55	104945	104975	104830	104890
11 11 2020	16 00	104885	104990	104825	104945
11 11 2020	16 05	104945	104960	104805	104815
11 11 2020	16 10	104815	104910	104810	104845
11 11 2020	16 15	104845	104925	104810	104920
11 11 2020	16 20	104920	104990	104860	104865
11 11 2020	16 25	104865	104895	104620	104635
11 11 2020	16 30	104635	104755	104615	104720
11 11 2020	16 35	104725	104870	104710	104810
11 11 2020	16 40	104810	104850	104690	104815
11 11 2020	16 45	104815	104865	104525	104615
11 11 2020	16 50	104615	104690	104550	104675
11 11 2020	16 55	104670	104820	104640	104680
11 11 2020	17 00	104685	104745	104650	104685
11 11 2020	17 05	104695	104735	104545	104710
11 11 2020	17 10	104710	104745	104650	104715
11 11 2020	17 15	104720	104750	104655	104725
11 11 2020	17 20	104725	104730	104605	104670
11 11 2020	17 25	104665	104695	104550	104595
11 11 2020	17 30	104590	104680	104565	104665
11 11 2020	17 35	104665	104700	104635	104670
11 11 2020	17 40	104675	104780	104650	104755
11 11 2020	17 45	104750	104810	104710	104800
11 11 2020	17 50	104800	104865	104740	104850
11 11 2020	17 55	104850	104855	104715	104805
11 11 2020	18 00	104805	104845	104775	104790
11 11 2020	18 05	104790	104845	104780	104810
11 11 2020	18 10	104810	104905	104800	104890
11 11 2020	18 15	104890	104920	104845	104880
11 11 2020	18 20	104880	104965	104865	104885
11 11 2020	18 25	105135	105135	105135	105135
12 11 2020	9 00	104855	105215	104730	105100
12 11 2020	9 05	105100	105155	104875	104955
12 11 2020	9 10	104955	105100	104865	104940
12 11 2020	9 15	104940	105105	104920	105100
12 11 2020	9 20	105100	105195	104970	105190
12 11 2020	9 25	105185	105230	105085	105175
12 11 2020	9 30	105170	105250	105135	105140
12 11 2020	9 35	105140	105200	105060	105115
12 11 2020	9 40	105115	105170	105050	105155
12 11 2020	9 45	105150	105190	105070	105095
12 11 2020	9 50	105090	105130	105005	105060
12 11 2020	9 55	105060	105115	104985	105030
12 11 2020	10 00	105025	105060	104825	104895
12 11 2020	10 05	104895	104920	104760	104835
12 11 2020	10 10	104835	104940	104780	104845
12 11 2020	10 15	104840	104990	104840	104885
12 11 2020	10 20	104890	105130	104860	105115
12 11 2020	10 25	105115	105155	104925	105005
12 11 2020	10 30	105000	105025	104815	104935
12 11 2020	10 35	104935	104975	104650	104705
12 11 2020	10 40	104705	104800	104615	104665
12 11 2020	10 45	104660	104750	104600	104650
12 11 2020	10 50	104645	104725	104555	104600
12 11 2020	10 55	104600	104705	104570	104645
12 11 2020	11 00	104640	104680	104550	104650
12 11 2020	11 05	104645	104685	104465	104590
12 11 2020	11 10	104585	104615	104395	104400
12 11 2020	11 15	104395	104570	104350	104380
12 11 2020	11 20	104380	104470	104265	104310
12 11 2020	11 25	104315	104345	104175	104310
12 11 2020	11 30	104305	104345	104120	104270
12 11 2020	11 35	104270	104420	104235	104315
12 11 2020	11 40	104320	104385	104245	104380
12 11 2020	11 45	104375	104400	104125	104135
12 11 2020	11 50	104140	104220	104030	104090
12 11 2020	11 55	104095	104190	104020	104110
12 11 2020	12 00	104115	104130	104035	104090
12 11 2020	12 05	104095	104120	103940	103965
12 11 2020	12 10	103960	104090	103870	103985
12 11 2020	12 15	103985	104150	103940	104085
12 11 2020	12 20	104085	104150	103970	103985
12 11 2020	12 25	103985	104030	103780	103880
12 11 2020	12 30	103875	104070	103855	103975
12 11 2020	12 35	103970	104075	103945	104035
12 11 2020	12 40	104035	104110	104005	104050
12 11 2020	12 45	104050	104130	104015	104115
12 11 2020	12 50	104110	104190	104085	104140
12 11 2020	12 55	104135	104180	104055	104125
12 11 2020	13 00	104120	104150	104020	104085
12 11 2020	13 05	104085	104140	103975	103990
12 11 2020	13 10	103990	104030	103920	103955
12 11 2020	13 15	103960	104125	103935	104090
12 11 2020	13 20	104090	104150	104040	104065
12 11 2020	13 25	104070	104120	104005	104110
12 11 2020	13 30	104110	104210	104045	104050
12 11 2020	13 35	104055	104065	103835	103835
12 11 2020	13 40	103840	103845	103715	103755
12 11 2020	13 45	103750	103840	103650	103695
12 11 2020	13 50	103695	103750	103645	103675
12 11 2020	13 55	103680	103780	103625	103715
12 11 2020	14 00	103720	103720	103600	103670
12 11 2020	14 05	103675	103725	103625	103655
12 11 2020	14 10	103660	103710	103600	103690
12 11 2020	14 15	103690	103695	103565	103595
12 11 2020	14 20	103590	103605	103460	103465
12 11 2020	14 25	103465	103515	103360	103370
12 11 2020	14 30	103370	103440	103355	103400
12 11 2020	14 35	103405	103535	103300	103310
12 11 2020	14 40	103315	103345	103080	103095
12 11 2020	14 45	103095	103120	102880	102900
12 11 2020	14 50	102900	103060	102755	103055
12 11 2020	14 55	103050	103080	102940	103025
12 11 2020	15 00	103025	103135	102940	102975
12 11 2020	15 05	102970	103030	102865	102960
12 11 2020	15 10	102960	102995	102765	102895
12 11 2020	15 15	102895	102910	102720	102825
12 11 2020	15 20	102820	102980	102675	102725
12 11 2020	15 25	102725	102790	102540	102580
12 11 2020	15 30	102580	102635	102510	102590
12 11 2020	15 35	102590	102680	102560	102665
12 11 2020	15 40	102665	102755	102635	102700
12 11 2020	15 45	102705	102880	102665	102860
12 11 2020	15 50	102855	102910	102800	102880
12 11 2020	15 55	102880	102905	102805	102875
12 11 2020	16 00	102880	102955	102840	102850
12 11 2020	16 05	102855	102880	102720	102730
12 11 2020	16 10	102730	102855	102725	102795
12 11 2020	16 15	102795	102815	102630	102665
12 11 2020	16 20	102655	102685	102400	102450
12 11 2020	16 25	102450	102550	102390	102500
12 11 2020	16 30	102495	102660	102440	102535
12 11 2020	16 35	102535	102630	102460	102520
12 11 2020	16 40	102520	102520	102375	102415
12 11 2020	16 45	102415	102500	102200	102240
12 11 2020	16 50	102240	102330	102145	102220
12 11 2020	16 55	102220	102400	102170	102225
12 11 2020	17 00	102230	102270	102165	102200
12 11 2020	17 05	102200	102275	102180	102265
12 11 2020	17 10	102265	102330	102245	102320
12 11 2020	17 15	102315	102470	102250	102455
12 11 2020	17 20	102450	102520	102355	102440
12 11 2020	17 25	102440	102485	102260	102275
12 11 2020	17 30	102275	102330	102210	102215
12 11 2020	17 35	102215	102370	102180	102325
12 11 2020	17 40	102325	102375	102245	102255
12 11 2020	17 45	102255	102320	102210	102280
12 11 2020	17 50	102285	102555	102280	102540
12 11 2020	17 55	102540	102585	102480	102560
12 11 2020	18 00	102560	102605	102445	102525
12 11 2020	18 05	102525	102575	102485	102500
12 11 2020	18 10	102505	102575	102505	102575
12 11 2020	18 15	102575	102715	102500	102560
12 11 2020	18 20	102560	102750	102540	102750
12 11 2020	18 25	102900	102900	102900	102900
13 11 2020	9 05	103355	103440	103260	103260
13 11 2020	9 10	103260	103430	103215	103430
13 11 2020	9 15	103430	103480	103335	103385
13 11 2020	9 20	103385	103430	103315	103395
13 11 2020	9 25	103390	103390	103145	103235
13 11 2020	9 30	103240	103305	103155	103240
13 11 2020	9 35	103235	103240	103120	103165
13 11 2020	9 40	103165	103325	103145	103275
13 11 2020	9 45	103280	103380	103205	103235
13 11 2020	9 50	103240	103345	103220	103295
13 11 2020	9 55	103295	103390	103235	103320
13 11 2020	10 00	103315	103410	103280	103390
13 11 2020	10 05	103390	103530	103375	103480
13 11 2020	10 10	103485	103530	103270	103330
13 11 2020	10 15	103325	103370	103150	103160
13 11 2020	10 20	103165	103245	103075	103215
13 11 2020	10 25	103215	103425	103185	103390
13 11 2020	10 30	103390	103570	103290	103330
13 11 2020	10 35	103335	103540	103265	103525
13 11 2020	10 40	103530	103570	103430	103470
13 11 2020	10 45	103470	103645	103430	103620
13 11 2020	10 50	103620	103630	103350	103410
13 11 2020	10 55	103410	103470	103325	103445
13 11 2020	11 00	103445	103525	103350	103350
13 11 2020	11 05	103350	103380	103165	103205
13 11 2020	11 10	103210	103285	103125	103200
13 11 2020	11 15	103200	103350	103100	103225
13 11 2020	11 20	103225	103275	103160	103165
13 11 2020	11 25	103165	103310	103140	103275
13 11 2020	11 30	103270	103610	103245	103560
13 11 2020	11 35	103565	103850	103510	103735
13 11 2020	11 40	103735	103760	103665	103705
13 11 2020	11 45	103705	103835	103675	103820
13 11 2020	11 50	103815	103925	103770	103775
13 11 2020	11 55	103770	103950	103715	103895
13 11 2020	12 00	103890	104085	103840	103995
13 11 2020	12 05	103995	104000	103820	103870
13 11 2020	12 10	103865	104015	103830	103845
13 11 2020	12 15	103845	103855	103675	103705
13 11 2020	12 20	103710	103730	103575	103610
13 11 2020	12 25	103615	103720	103595	103715
13 11 2020	12 30	103710	103755	103585	103600
13 11 2020	12 35	103605	103670	103545	103575
13 11 2020	12 40	103580	103670	103500	103645
13 11 2020	12 45	103640	103720	103595	103675
13 11 2020	12 50	103675	103685	103510	103575
13 11 2020	12 55	103575	103620	103465	103485
13 11 2020	13 00	103490	103650	103485	103645
13 11 2020	13 05	103650	103750	103590	103725
13 11 2020	13 10	103720	103915	103680	103835
13 11 2020	13 15	103835	103960	103760	103915
13 11 2020	13 20	103910	104015	103895	103980
13 11 2020	13 25	103980	104140	103900	104090
13 11 2020	13 30	104095	104115	103925	103980
13 11 2020	13 35	103980	104095	103935	104045
13 11 2020	13 40	104050	104180	104015	104040
13 11 2020	13 45	104040	104115	103995	104075
13 11 2020	13 50	104075	104265	104025	104180
13 11 2020	13 55	104180	104375	104145	104350
13 11 2020	14 00	104355	104445	104245	104250
13 11 2020	14 05	104250	104385	104250	104355
13 11 2020	14 10	104355	104405	104305	104330
13 11 2020	14 15	104335	104345	104260	104275
13 11 2020	14 20	104270	104325	104225	104270
13 11 2020	14 25	104275	104325	104250	104290
13 11 2020	14 30	104290	104450	104270	104440
13 11 2020	14 35	104445	104490	104350	104370
13 11 2020	14 40	104365	104390	104290	104345
13 11 2020	14 45	104345	104440	104295	104355
13 11 2020	14 50	104355	104470	104340	104460
13 11 2020	14 55	104460	104570	104445	104565
13 11 2020	15 00	104565	104830	104560	104675
13 11 2020	15 05	104675	104810	104670	104800
13 11 2020	15 10	104800	104880	104730	104730
13 11 2020	15 15	104730	104820	104705	104820
13 11 2020	15 20	104815	104850	104780	104815
13 11 2020	15 25	104820	104880	104785	104815
13 11 2020	15 30	104810	104820	104685	104690
13 11 2020	15 35	104690	104810	104675	104765
13 11 2020	15 40	104765	104835	104740	104795
13 11 2020	15 45	104795	104820	104625	104685
13 11 2020	15 50	104685	104700	104625	104655
13 11 2020	15 55	104655	104675	104605	104620
13 11 2020	16 00	104620	104760	104615	104655
13 11 2020	16 05	104655	104715	104645	104695
13 11 2020	16 10	104695	104730	104515	104545
13 11 2020	16 15	104540	104565	104425	104505
13 11 2020	16 20	104505	104660	104500	104625
13 11 2020	16 25	104625	104670	104515	104550
13 11 2020	16 30	104550	104630	104515	104600
13 11 2020	16 35	104600	104670	104580	104615
13 11 2020	16 40	104620	104650	104570	104585
13 11 2020	16 45	104585	104630	104520	104525
13 11 2020	16 50	104530	104545	104370	104425
13 11 2020	16 55	104420	104455	104390	104435
13 11 2020	17 00	104435	104575	104380	104485
13 11 2020	17 05	104485	104600	104460	104595
13 11 2020	17 10	104595	104620	104510	104565
13 11 2020	17 15	104565	104600	104450	104505
13 11 2020	17 20	104500	104580	104455	104560
13 11 2020	17 25	104560	104700	104555	104645
13 11 2020	17 30	104645	104775	104625	104750
13 11 2020	17 35	104755	104810	104720	104735
13 11 2020	17 40	104735	104840	104705	104800
13 11 2020	17 45	104800	104805	104700	104720
13 11 2020	17 50	104720	104775	104655	104695
13 11 2020	17 55	104690	104745	104640	104705
13 11 2020	18 00	104700	104735	104670	104705
13 11 2020	18 05	104710	104780	104680	104750
13 11 2020	18 10	104750	104815	104740	104800
13 11 2020	18 15	104805	104890	104765	104765
13 11 2020	18 20	104770	105200	104765	105125
13 11 2020	18 25	104975	104975	104975	104975
16 11 2020	9 05	106250	106585	106250	106475
16 11 2020	9 10	106475	106700	106435	106600
16 11 2020	9 15	106600	106685	106465	106475
16 11 2020	9 20	106470	106500	106270	106295
16 11 2020	9 25	106295	106640	106185	106620
16 11 2020	9 30	106620	106780	106575	106625
16 11 2020	9 35	106620	106730	106565	106610
16 11 2020	9 40	106610	106650	106525	106610
16 11 2020	9 45	106615	106625	106525	106605
16 11 2020	9 50	106610	106610	106450	106550
16 11 2020	9 55	106545	106570	106470	106475
16 11 2020	10 00	106470	106475	106120	106265
16 11 2020	10 05	106260	106280	106150	106215
16 11 2020	10 10	106210	106300	106140	106180
16 11 2020	10 15	106185	106265	106080	106160
16 11 2020	10 20	106155	106200	105760	105880
16 11 2020	10 25	105880	106030	105770	105800
16 11 2020	10 30	105795	105870	105730	105850
16 11 2020	10 35	105845	105865	105635	105730
16 11 2020	10 40	105730	105790	105430	105460
16 11 2020	10 45	105455	105670	105455	105625
16 11 2020	10 50	105625	105735	105610	105625
16 11 2020	10 55	105625	105725	105615	105660
16 11 2020	11 00	105660	105705	105570	105640
16 11 2020	11 05	105640	105705	105580	105690
16 11 2020	11 10	105685	105870	105630	105720
16 11 2020	11 15	105725	105825	105695	105765
16 11 2020	11 20	105760	105900	105750	105825
16 11 2020	11 25	105825	105835	105645	105690
16 11 2020	11 30	105685	105865	105620	105755
16 11 2020	11 35	105755	105920	105650	105705
16 11 2020	11 40	105705	105800	105605	105705
16 11 2020	11 45	105700	105730	105510	105580
16 11 2020	11 50	105580	105620	105300	105390
16 11 2020	11 55	105395	105635	105275	105630
16 11 2020	12 00	105635	105635	105505	105560
16 11 2020	12 05	105555	105590	105465	105490
16 11 2020	12 10	105490	105670	105435	105640
16 11 2020	12 15	105635	105680	105555	105600
16 11 2020	12 20	105600	105830	105560	105790
16 11 2020	12 25	105790	105975	105780	105975
16 11 2020	12 30	105970	106030	105915	105950
16 11 2020	12 35	105955	105975	105650	105660
16 11 2020	12 40	105655	105795	105610	105700
16 11 2020	12 45	105700	105730	105600	105700
16 11 2020	12 50	105700	105780	105660	105780
16 11 2020	12 55	105780	105950	105735	105950
16 11 2020	13 00	105950	106075	105925	105975
16 11 2020	13 05	105975	106005	105825	105840
16 11 2020	13 10	105840	105885	105730	105735
16 11 2020	13 15	105730	105760	105685	105750
16 11 2020	13 20	105745	105840	105615	105630
16 11 2020	13 25	105635	105710	105600	105680
16 11 2020	13 30	105680	105780	105645	105735
16 11 2020	13 35	105735	105740	105635	105685
16 11 2020	13 40	105685	105730	105535	105725
16 11 2020	13 45	105725	105810	105680	105705
16 11 2020	13 50	105705	105970	105685	105935
16 11 2020	13 55	105935	106055	105855	105885
16 11 2020	14 00	105885	105900	105770	105805
16 11 2020	14 05	105805	105975	105770	105970
16 11 2020	14 10	105970	106185	105880	106155
16 11 2020	14 15	106155	106205	106060	106085
16 11 2020	14 20	106085	106125	106045	106110
16 11 2020	14 25	106105	106165	106055	106105
16 11 2020	14 30	106110	106110	105915	105985
16 11 2020	14 35	105985	106015	105840	105895
16 11 2020	14 40	105895	106000	105830	105955
16 11 2020	14 45	105955	105995	105890	105900
16 11 2020	14 50	105895	105910	105750	105780
16 11 2020	14 55	105780	105950	105760	105910
16 11 2020	15 00	105910	105910	105715	105780
16 11 2020	15 05	105775	105960	105765	105890
16 11 2020	15 10	105895	105930	105700	105840
16 11 2020	15 15	105840	106020	105840	105970
16 11 2020	15 20	105970	106115	105860	106085
16 11 2020	15 25	106080	106115	105860	105905
16 11 2020	15 30	105905	106275	105870	106260
16 11 2020	15 35	106265	106415	106170	106175
16 11 2020	15 40	106175	106190	105875	105885
16 11 2020	15 45	105890	105965	105820	105905
16 11 2020	15 50	105900	105990	105865	105975
16 11 2020	15 55	105975	106070	105915	105985
16 11 2020	16 00	105985	106065	105850	106045
16 11 2020	16 05	106040	106165	105970	106145
16 11 2020	16 10	106140	106150	106010	106070
16 11 2020	16 15	106075	106155	106030	106095
16 11 2020	16 20	106095	106175	106010	106160
16 11 2020	16 25	106155	106170	106030	106090
16 11 2020	16 30	106085	106125	105970	106095
16 11 2020	16 35	106090	106170	105980	106115
16 11 2020	16 40	106110	106220	106070	106190
16 11 2020	16 45	106185	106305	106140	106275
16 11 2020	16 50	106275	106455	106270	106420
16 11 2020	16 55	106420	106470	106315	106385
16 11 2020	17 00	106385	106495	106250	106445
16 11 2020	17 05	106445	106500	106290	106450
16 11 2020	17 10	106445	106455	106345	106345
16 11 2020	17 15	106345	106450	106325	106440
16 11 2020	17 20	106445	106540	106430	106510
16 11 2020	17 25	106510	106555	106450	106510
16 11 2020	17 30	106510	106620	106480	106565
16 11 2020	17 35	106565	106620	106515	106585
16 11 2020	17 40	106590	106635	106560	106600
16 11 2020	17 45	106605	106625	106435	106570
16 11 2020	17 50	106570	106660	106490	106570
16 11 2020	17 55	106575	106605	106490	106595
16 11 2020	18 00	106595	106620	106560	106570
16 11 2020	18 05	106570	106630	106520	106625
16 11 2020	18 10	106625	106760	106590	106720
16 11 2020	18 15	106715	106740	106665	106720
16 11 2020	18 20	106720	106840	106700	106830
16 11 2020	18 25	106880	106880	106880	106880
17 11 2020	9 00	106250	106480	106105	106450
17 11 2020	9 05	106450	106460	106170	106180
17 11 2020	9 10	106180	106260	106070	106170
17 11 2020	9 15	106170	106260	106140	106235
17 11 2020	9 20	106235	106300	106150	106295
17 11 2020	9 25	106290	106335	106175	106240
17 11 2020	9 30	106240	106290	106180	106180
17 11 2020	9 35	106180	106210	106080	106170
17 11 2020	9 40	106170	106255	106105	106215
17 11 2020	9 45	106220	106320	106185	106200
17 11 2020	9 50	106200	106215	106120	106170
17 11 2020	9 55	106175	106210	106160	106180
17 11 2020	10 00	106185	106350	106150	106265
17 11 2020	10 05	106265	106400	106095	106155
17 11 2020	10 10	106155	106315	106120	106265
17 11 2020	10 15	106265	106490	106260	106405
17 11 2020	10 20	106405	106480	106280	106290
17 11 2020	10 25	106290	106340	106240	106320
17 11 2020	10 30	106320	106365	105970	106105
17 11 2020	10 35	106110	106170	105975	106160
17 11 2020	10 40	106160	106400	106105	106260
17 11 2020	10 45	106260	106350	106155	106265
17 11 2020	10 50	106265	106285	106070	106105
17 11 2020	10 55	106105	106215	106065	106075
17 11 2020	11 00	106075	106130	105985	106060
17 11 2020	11 05	106055	106070	105955	105995
17 11 2020	11 10	106000	106105	105960	106085
17 11 2020	11 15	106085	106105	105965	106015
17 11 2020	11 20	106010	106080	105915	106075
17 11 2020	11 25	106080	106240	106075	106125
17 11 2020	11 30	106125	106265	106060	106225
17 11 2020	11 35	106225	106250	105990	106200
17 11 2020	11 40	106200	106225	106090	106140
17 11 2020	11 45	106145	106315	106030	106285
17 11 2020	11 50	106285	106370	106215	106250
17 11 2020	11 55	106255	106415	106215	106360
17 11 2020	12 00	106365	106565	106350	106370
17 11 2020	12 05	106370	106550	106325	106545
17 11 2020	12 10	106545	106670	106515	106645
17 11 2020	12 15	106640	106775	106530	106775
17 11 2020	12 20	106770	106800	106660	106730
17 11 2020	12 25	106725	106790	106660	106715
17 11 2020	12 30	106720	106860	106670	106775
17 11 2020	12 35	106780	106940	106770	106875
17 11 2020	12 40	106875	107125	106870	107010
17 11 2020	12 45	107010	107270	107010	107240
17 11 2020	12 50	107245	107355	107115	107340
17 11 2020	12 55	107340	107410	107240	107380
17 11 2020	13 00	107375	107440	107280	107280
17 11 2020	13 05	107285	107405	107270	107375
17 11 2020	13 10	107370	107430	107330	107385
17 11 2020	13 15	107380	107620	107360	107445
17 11 2020	13 20	107445	107525	107425	107505
17 11 2020	13 25	107500	107535	107350	107490
17 11 2020	13 30	107490	107675	107445	107620
17 11 2020	13 35	107620	107710	107535	107655
17 11 2020	13 40	107655	107770	107610	107615
17 11 2020	13 45	107620	107630	107445	107500
17 11 2020	13 50	107500	107630	107455	107580
17 11 2020	13 55	107575	107735	107570	107645
17 11 2020	14 00	107645	107725	107570	107585
17 11 2020	14 05	107585	107605	107510	107555
17 11 2020	14 10	107550	107670	107540	107655
17 11 2020	14 15	107650	107790	107635	107725
17 11 2020	14 20	107725	107920	107715	107875
17 11 2020	14 25	107870	107935	107855	107885
17 11 2020	14 30	107890	107895	107795	107850
17 11 2020	14 35	107845	107895	107805	107815
17 11 2020	14 40	107815	107820	107635	107645
17 11 2020	14 45	107645	107660	107470	107485
17 11 2020	14 50	107490	107680	107460	107645
17 11 2020	14 55	107640	107690	107510	107520
17 11 2020	15 00	107525	107585	107470	107480
17 11 2020	15 05	107485	107500	107340	107430
17 11 2020	15 10	107435	107450	107340	107345
17 11 2020	15 15	107350	107395	107305	107335
17 11 2020	15 20	107335	107340	107250	107260
17 11 2020	15 25	107265	107410	107180	107390
17 11 2020	15 30	107390	107440	107285	107385
17 11 2020	15 35	107385	107500	107340	107435
17 11 2020	15 40	107435	107440	107350	107360
17 11 2020	15 45	107360	107365	107300	107300
17 11 2020	15 50	107300	107325	107220	107240
17 11 2020	15 55	107245	107410	107235	107400
17 11 2020	16 00	107395	107600	107385	107540
17 11 2020	16 05	107535	107545	107435	107515
17 11 2020	16 10	107520	107625	107510	107565
17 11 2020	16 15	107565	107605	107500	107515
17 11 2020	16 20	107515	107560	107450	107495
17 11 2020	16 25	107495	107510	107405	107425
17 11 2020	16 30	107425	107510	107410	107480
17 11 2020	16 35	107485	107535	107435	107495
17 11 2020	16 40	107495	107505	107420	107445
17 11 2020	16 45	107440	107490	107335	107440
17 11 2020	16 50	107440	107555	107430	107545
17 11 2020	16 55	107545	107585	107485	107515
17 11 2020	17 00	107520	107570	107475	107540
17 11 2020	17 05	107540	107625	107500	107520
17 11 2020	17 10	107525	107560	107455	107510
17 11 2020	17 15	107510	107550	107460	107490
17 11 2020	17 20	107490	107510	107360	107400
17 11 2020	17 25	107395	107460	107310	107360
17 11 2020	17 30	107360	107385	107315	107370
17 11 2020	17 35	107375	107480	107335	107465
17 11 2020	17 40	107465	107470	107350	107405
17 11 2020	17 45	107405	107450	107355	107380
17 11 2020	17 50	107380	107415	107320	107380
17 11 2020	17 55	107375	107395	107340	107360
17 11 2020	18 00	107365	107555	107360	107490
17 11 2020	18 05	107490	107500	107415	107430
17 11 2020	18 10	107430	107430	107360	107375
17 11 2020	18 15	107380	107410	107320	107355
17 11 2020	18 20	107355	107400	107320	107380
17 11 2020	18 25	107500	107500	107500	107500
18 11 2020	9 00	107885	107920	107635	107675
18 11 2020	9 05	107670	107815	107660	107700
18 11 2020	9 10	107695	107740	107330	107385
18 11 2020	9 15	107380	107415	107305	107335
18 11 2020	9 20	107340	107510	107315	107495
18 11 2020	9 25	107495	107610	107480	107575
18 11 2020	9 30	107575	107790	107550	107705
18 11 2020	9 35	107700	107710	107585	107710
18 11 2020	9 40	107705	107750	107630	107740
18 11 2020	9 45	107735	107815	107665	107695
18 11 2020	9 50	107690	107720	107625	107630
18 11 2020	9 55	107630	107730	107580	107595
18 11 2020	10 00	107595	107600	107290	107355
18 11 2020	10 05	107350	107515	107335	107475
18 11 2020	10 10	107475	107510	107305	107375
18 11 2020	10 15	107375	107440	107230	107430
18 11 2020	10 20	107425	107470	107250	107255
18 11 2020	10 25	107250	107310	107140	107170
18 11 2020	10 30	107170	107275	107095	107200
18 11 2020	10 35	107200	107200	107035	107065
18 11 2020	10 40	107060	107090	106980	107030
18 11 2020	10 45	107030	107070	106975	106980
18 11 2020	10 50	106980	107045	106945	107025
18 11 2020	10 55	107030	107085	106960	107010
18 11 2020	11 00	107010	107040	106740	106825
18 11 2020	11 05	106820	106860	106595	106630
18 11 2020	11 10	106630	106825	106600	106765
18 11 2020	11 15	106765	106795	106660	106725
18 11 2020	11 20	106725	106810	106670	106765
18 11 2020	11 25	106760	106840	106680	106690
18 11 2020	11 30	106690	106700	106510	106595
18 11 2020	11 35	106590	106605	106460	106485
18 11 2020	11 40	106485	106600	106435	106590
18 11 2020	11 45	106590	106670	106530	106565
18 11 2020	11 50	106565	106740	106525	106730
18 11 2020	11 55	106730	106750	106610	106685
18 11 2020	12 00	106690	106710	106570	106575
18 11 2020	12 05	106575	106680	106550	106590
18 11 2020	12 10	106585	106745	106560	106710
18 11 2020	12 15	106715	106730	106495	106540
18 11 2020	12 20	106540	106720	106525	106675
18 11 2020	12 25	106675	106905	106650	106865
18 11 2020	12 30	106865	106900	106545	106565
18 11 2020	12 35	106565	106615	106355	106420
18 11 2020	12 40	106415	106420	106315	106345
18 11 2020	12 45	106345	106505	106330	106480
18 11 2020	12 50	106480	106755	106470	106650
18 11 2020	12 55	106650	106745	106640	106715
18 11 2020	13 00	106720	106790	106625	106705
18 11 2020	13 05	106700	106720	106610	106620
18 11 2020	13 10	106620	106745	106605	106675
